,buying__high,buying__low,buying__med,buying__vhigh,maint__high,maint__low,maint__med,maint__vhigh,doors__2,doors__3,doors__4,doors__5more,persons__2,persons__4,persons__more,lug_boot__big,lug_boot__med,lug_boot__small,safety__high,safety__low,safety__med,acceptance
1574,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,unacc
1575,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,unacc
1576,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,acc
1577,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,good
1578,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,unacc
1579,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,good
1580,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,vgood
1581,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,unacc
1582,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,good
1583,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,vgood
1584,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,unacc
1585,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,acc
1586,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,good
1587,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,unacc
1588,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,good
1589,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,vgood
1590,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,unacc
1591,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,good
1592,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,vgood
1593,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,unacc
1594,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,unacc
1595,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,unacc
1596,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,unacc
1597,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,unacc
1598,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,unacc
1599,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,unacc
1600,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,unacc
1601,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,unacc
1602,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,unacc
1603,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,acc
1604,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,good
1605,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,unacc
1606,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,good
1607,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,vgood
1608,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,unacc
1609,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,good
1610,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,vgood
1611,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,unacc
1612,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,acc
1613,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,good
1614,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,unacc
1615,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,good
1616,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,vgood
1617,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,unacc
1618,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,good
1619,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,vgood
1620,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,unacc
1621,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,unacc
1622,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,unacc
1623,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,unacc
1624,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,unacc
1625,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,unacc
1626,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,unacc
1627,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,unacc
1628,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,unacc
1629,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,unacc
1630,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,acc
1631,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,good
